Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
Noodle Street,"",Noodle Street,42.3498115539551,-71.1015777587891,627 Commonwealth Ave,"",Boston,MA,02215,US,6175363100,"","",EST,"",Active
Barlow's Restaurant,"",Barlow's Restaurant,42.34653,-71.05106,241 A St,"",Boston,MA,02210,US,6173382142,"","",EST,"",Active
Griddler's Burgers & Dogs,"",Griddler's Burgers & Dogs,42.3610966812192,-71.065685749054,204 Cambridge St,"",Boston,MA,02114,US,6179730480,"","",EST,"",Active
Globe Bar and Cafe,"",Globe Bar and Cafe,42.3506393432617,-71.0763473510742,565 Boylston St,"",Boston,MA,02116,US,6177786993,"","",EST,"",Active
Back Deck,"",Back Deck,42.3544383906291,-71.06202780223,2 West St,"",Boston,MA,02111,US,6176700320,"","",EST,"",Active
Pavement Coffeehouse,"",Pavement Coffeehouse,42.3442334895251,-71.098496876657,1334 Boylston St,"",Boston,MA,02215,US,8572637355,"","",EST,"",Active
Jerry Remy's Sports Bar and Grill,"",Jerry Remy's Sports Bar and Grill,42.3662223662287,-71.016734184635,Logan International Airport Ter C,"",Boston,MA,02128,US,6175675379,"","",EST,"",Active
Che Maksou,"",Che Maksou,42.3571638017893,-71.0521700978279,125 Broad St,"",Boston,MA,02110,US,8573172400,"","",EST,"",Active
Boloco,"",Boloco,42.3376714546849,-71.1045401212971,Children's Hospital,"",Boston,MA,02115,US,6172322166,"","",EST,"",Active
Sterling's,"",Sterling's,42.358956,-71.056371,60 State St,"",Boston,MA,02109,US,6175318200,"","",EST,"",Active
Starbucks,"",Starbucks,42.3493766784668,-71.0810241699219,755 Boylston St,"",Boston,MA,02116,US,6174500310,"","",EST,"",Active
Boston Brew Tours,"",Boston Brew Tours,42.3562288992389,-71.0617589950562,Boylston St,"",Boston,MA,02112,US,6174538687,"","",EST,"",Active
Acupuncture For Everyone,"",Acupuncture For Everyone,42.3503108,-71.0765977,581 Boylston St,"",Boston,MA,02116,US,6178751143,"","",EST,"",Active
Il Mondo II,"",Il Mondo II,42.345817565918,-71.0869064331055,182 Massachusetts Ave,"",Boston,MA,02115,US,6172621700,"","",EST,"",Active
Revive Hair Studio,"",Revive Hair Studio,42.341248,-71.076042,670 Tremont St,"",Boston,MA,02118,US,8573664225,"","",EST,"",Active
Revive Hair Studio,"",Revive Hair Studio,42.341248,-71.076042,670 Tremont St,"",Boston,MA,02118,US,8573664225,"","",EST,"",Active
Chill On Park,"",Chill On Park,42.2986004268952,-71.0604999916132,142 Park St,"",Boston,MA,02122,US,6172975401,"","",EST,"",Active
"Richard D Oliver, DMD","","Richard D Oliver, DMD",42.3539619445801,-71.0580062866211,295 Devonshire St,"",Boston,MA,02110,US,6173507774,"","",EST,"",Active
Sol Azteca,"",Sol Azteca,42.3466987609863,-71.1062850952148,914 Beacon St,"",Boston,MA,02215,US,6172620909,"","",EST,"",Active
Serafina,"",Serafina,42.3535194,-71.0567245,10 High St,"",Boston,MA,02110,US,6174261234,"","",EST,"",Active
Archie's Place,"",Archie's Place,42.3581220209599,-71.0588139295578,12 Pi Alley,"",Boston,MA,02108,US,6177233354,"","",EST,"",Active
Boston Threading,"",Boston Threading,42.357048,-71.059288,333 Washington St,"",Boston,MA,02108,US,6177205400,"","",EST,"",Active
Starbucks,"",Starbucks,42.3592834,-71.0590668,63 Court St,"",Boston,MA,02108,US,6172272284,"","",EST,"",Active
Au Bon Pain,"",Au Bon Pain,42.3512803,-71.0679218,26 Park Plz,"",Boston,MA,02116,US,6173388948,"","",EST,"",Active
Tasty Burger - Back Bay,"",Tasty Burger - Back Bay,42.3474464416504,-71.0749435424805,145 Dartmouth St,"",Boston,MA,02116,US,6174254444,"","",EST,"",Active
South Boston Yoga,"",South Boston Yoga,42.342574899596805,-71.05657696723941,36 W Broadway,"",Boston,MA,02127,US,6173157448,"","",EST,"",Active
Borinquen Bakery & Cafe,"",Borinquen Bakery & Cafe,42.3153582215309,-71.0612279176712,112 Stoughton St,"",Boston,MA,02125,US,6172822500,"","",EST,"",Active
Colonial Shoe Repair,"",Colonial Shoe Repair,42.3535299,-71.058131,101 Summer St,"",Boston,MA,02110,US,6173506700,"","",EST,"",Active
Cosi,"",Cosi,42.3588670045137,-71.0564126819372,53 State St,"",Boston,MA,02109,US,6177234447,"","",EST,"",Active
Grillo's Pickles,"",Grillo's Pickles,42.356167067654496,-71.0627529207739,Park Street T Stop,"",Boston,MA,02108,US,,"","",EST,"",Active
Hojoko Boston,"",Hojoko Boston,42.3452987670898,-71.0969314575195,1271 Boylston St,"",Boston,MA,02215,US,6176700507,"","",EST,"",Active
Jayne's Flowers,"",Jayne's Flowers,42.355062,-71.055714,100 Federal St,"",Boston,MA,02110,US,6174780464,"","",EST,"",Active
Om Warrior,"",Om Warrior,42.3548652184338,-71.0536909103394,133 Pearl St,"",Boston,MA,02110,US,6179014480,"","",EST,"",Active
Rosa Mexicano,"",Rosa Mexicano,42.350118623655,-71.0425739517532,155 Seaport Blvd,"",Boston,MA,02210,US,6174766122,"","",EST,"",Active
Code 10,"",Code 10,42.337909,-71.0747293,1638 Washington St,"",Boston,MA,02118,US,6173756333,"","",EST,"",Active
